movieId,title,genres
11730,Katti Batti (2015),Comedy|Drama|Romance            
11731,Wedding Pullav (2015),Comedy|Romance            
11732,Silence the Court Is in Session (2015),Drama
11734,Talvar (2015),Crime|Drama|Mystery            
11736,Yeh Ishq Sarfira (2015),Action|Thriller            
11737,Run Bhuumi - Champs Don't Cry (2015),Family
11739,Four Pillars of Basement (2015),Action|Mystery|Thriller            
11740,Insane (2015),Action|Comedy|Crime            
11742,Aligarh (2015),Biography|Drama            
11743,Ishqedarriyaan (2015),Romance
11744,Jazbaa (2015),Action|Crime|Drama            
11745,Mumbai Can Dance Saalaa (2015),Drama
11748,Calendar Girls (2015),Drama
11750,Thoda Lutf Thoda Ishq (2015),Comedy|Romance            
11752,Shackle (2015),Drama
11754,Second Hand Husband (2015),Comedy|Romance            
11757,Umrika (2015),Comedy|Drama            
11759,Neerja (2016),Biography|Drama|Thriller            
11760,Lipstick Under My Burkha (2016),Comedy|Drama            
11761,Dhara 302 (2016),Drama
11764,Aman Ke Farishtey (2016),Action
11766,Mmirsa (2016),Drama
11767,Dongri Ka Raja (2016),Action|Drama|Musical            
11768,1920 London (2016),Horror|Mystery            
11770,Shor Se Shuruaat (2016),Drama
11771,M.S. Dhoni: The Untold Story (2016),Biography|Drama|Sport            
11772,Ghayal Once Again (2016),Action|Drama|Thriller            
11773,Gang of Littles (2016),Drama
11774,Te3n (2016),Drama|Mystery|Thriller            
11777,Badman (2016),Comedy|Drama            
11778,Mohenjo Daro (2016),Action|Adventure|Drama            
11781,Budhia Singh: Born to Run (2016),Biography|Drama|Sport            
11784,Baaghi (2016),Action|Romance|Thriller            
11789,Project Marathwada (2016),Drama
11790,Veergatha (2016),History
11791,Great Grand Masti (2016),Comedy|Drama|Fantasy            
11792,Shortcut Safari (2016),Adventure|Drama|Mystery            
11793,MSG the Warrior: Lion Heart (2016),Action|Adventure|Fantasy            
11794,Teen Taal (2016),Drama
11795,Chapekar Brothers (2016),History
11796,Saansein: The Last Breath (2016),Horror|Romance            
11797,Mumal: A prophecy (2016),Drama|Fantasy|Mystery            
11798,Hai Apna Dil Toh Awara (2016),Comedy
11802,Veerappan (2016),Action|Biography|Crime            
11804,Tutak Tutak Tutiya (2016),Comedy|Horror            
11806,LoveShhuda (2016),Comedy|Romance            
11807,You Are My Sunday (2016),Comedy|Drama            
11813,Khel Toh Ab Shuru Hoga (2016),Action|Thriller            
11814,Tum Bin 2 (2016),Drama|Romance            
11816,Gandhiji My Mentor (2016),Drama|History            
11817,Bollywood Diaries (2016),Drama
11818,Rebellious Flower (2016),Biography|Drama            
11820,Junooniyat (2016),Drama|Romance            
11821,Amir Salman Shahrukh (2016),Comedy
11822,Dishoom (2016),Action|Adventure|Comedy            
11823,Dil Sala Sanki (2016),Romance
11827,7 Hours to Go (2016),Crime|Thriller            
11828,Force 2 (2016),Action|Adventure|Thriller            
11829,Laal Rang (2016),Action|Crime|Drama            
11830,Banjo (2016),Action|Drama|Music            
11832,Love Alive (2016),Thriller
11834,Wah Taj (2016),Drama
11837,Gauru: Journey of Courage (2016),Family
11838,Six X (2016),Drama
11840,Saat Uchakkey (2016),Comedy
11842,Dangal (2016),Action|Biography|Drama            
11844,Uhi Milte Rahenge (2016),Drama
11845,Azhar (2016),Biography|Drama|Sport            
11846,Love Day (2016),Romance
11847,Ki & Ka (2016),Comedy|Romance            
11848,Rock on 2 (2016),Drama|Music            
11849,Missing on A Weekend (2016),Thriller
11850,Buddha in a Traffic Jam (2016),Crime|Thriller            
11851,Mumbai Central (2016),Family
11853,Shorgul (2016),Drama
11855,Mission Tiger (2016),Adventure
11856,A Scandall (2016),Thriller
11857,Jai Gangaajal (2016),Crime|Drama            
11858,Shaukeen Kaminay (2016),Comedy|Drama            
11859,Mastizaade (2016),Comedy
11860,Ae Dil Hai Mushkil (2016),Drama|Music|Musical            
11861,Chudail Story (2016),Horror|Thriller            
11862,Murari the Mad Gentleman (2016),Comedy|Drama            
11863,Moh Maya Money (2016),Crime|Drama|Thriller            
11864,Gandhigiri (2016),Drama
11865,Kyaa Kool Hain Hum 3 (2016),Comedy
11868,Kal Hamara Hai (2016),Drama
11869,Pihu (2016),Drama|Thriller            
11871,Jango (2016),Mystery
11872,Fredrick (2016),Action|Thriller            
11875,Do Lafzon Ki Kahani (2016),Action|Drama|Romance            
11877,Bhouri (2016),Drama
11878,Motu Patlu: King of Kings (2016),Animation|Adventure|Comedy            
11881,Global Baba (2016),Thriller
11882,Love Games (2016),Crime|Thriller            
11884,Fitoor (2016),Drama|Romance            
11885,Mirza's Lady (2016),Action|Drama|Fantasy            
11886,Pinky Beauty Parlour (2016),Drama
11887,Cryptic Road (2016),Mystery|Sci-Fi|Thriller            
11888,Raman Raghav 2.0 (2016),Crime|Drama|Thriller            
11889,Flying Colors (2016),Drama
11890,Fuddu (2016),Comedy|Drama            
11891,Meeradha (2016),Romance
11892,A Flying Jatt (2016),Action|Adventure|Comedy            
11894,Love Ke Funday (2016),Comedy
11895,Rustom (2016),Crime|Drama|Thriller            
11896,Sunshine Music Tours & Travels (2016),Comedy
11898,Dum Laga Ke Haisha (2016),Drama
11899,Kerry on Kutton (2016),Drama
11900,Wajah Tum Ho (2016),Drama|Mystery|Romance            
11902,Beiimaan Love (2016),Drama|Romance|Thriller            
11903,Ishq Click (2016),Drama|Romance            
11904,The Last Tale of Kayenaat (2016),Thriller
11905,Freaky Ali (2016),Comedy|Sport            
11906,Madaari (2016),Adventure|Drama|Thriller            
11907,Baar Baar Dekho (2016),Action|Comedy|Drama            
11908,Super Bheem Hawa Mein Halla (2016),Animation
11909,Sarbjit (2016),Biography|Drama            
11910,Jugni (2016),Drama
11911,Housefull 3 (2016),Action|Comedy            
11912,Autohead (2016),Crime|Drama            
11914,Happy Bhaag Jayegi (2016),Comedy|Romance            
11915,Direct Ishq (2016),Action|Comedy|Romance            
11916,30 Minutes (2016),Thriller
11917,Aa Jao Please (2016),Drama
11918,Sardaar Gabbar Singh (2016),Action|Comedy            
11919,Chhota Bheem Himalayan Adventure (2016),Animation
11921,Chipku (2016),Drama
11926,Dev Bhoomi (2016),Drama
11930,Rough Book (2016),Drama
11931,Dear Zindagi (2016),Drama|Romance            
11933,Hotel Salvation (2016),Comedy|Drama            
11934,Tere Bin Laden: Dead Or Alive (2016),Comedy
11935,Shivaay (2016),Action|Adventure|Drama            
11936,Saala Khadoos (2016),Action|Drama|Sport            
11937,Chidiya (2016),Drama
11938,Palki (2016),Drama
11940,Airlift (2016),Drama|History            
11941,Super Bheem Fire and Ice (2016),Animation
11942,Kapoor & Sons (2016),Comedy|Drama|Family            
11944,Yeh Hai Lollipop (2016),Comedy
11946,Club Dancer (2016),Action|Musical|Thriller            
11947,Yea Toh Two Much Ho Gayaa (2016),Action|Comedy|Drama            
11950,BHK Bhalla@Halla.Kom (2016),Comedy
11951,Brina (2016),Drama
11955,Ishq Forever (2016),Romance
11956,Dead Morning (2016),Comedy|Thriller            
11959,Crd (2016),Drama|Romance            
11960,Gurgaon (2016),Crime|Thriller            
11961,Sanam Teri Kasam (2016),Drama|Musical|Romance            
11963,My Father Iqbal (2016),Drama
11965,Udta Punjab (2016),Action|Crime|Drama            
11967,Befikre (2016),Comedy|Drama|Romance            
11968,Mahayoddha Rama (2016),Animation
11969,Rocky Handsome (2016),Action|Crime|Drama            
11970,Miss Teacher (2016),Romance
11975,"Anna, Kisan Baburao Hazare (2016)",Biography
11976,Jab Tum Kaho (2016),Drama
11977,Love Shagun (2016),Comedy|Romance            
11978,Dil Toh Deewana Hai (2016),Drama|Romance            
11979,Kahaani 2 (2016),Mystery|Thriller            
11981,Satyavati (2016),Crime
11982,Days of Tafree (2016),Comedy
11983,Raaz Reboot (2016),Horror|Mystery|Romance            
11984,Awesome Mausam (2016),Romance
11986,Warrior Savitri (2016),Action|Thriller            
11987,Sanam Re (2016),Drama|Romance            
11988,Super Bheem Aakhri Chunauti (2016),Animation
11989,Chhupam Chhaai (2016),Adventure|Drama|Family            
11991,Ajji (2017),Drama
11992,My Friend's Dulhania (2017),Romance
11993,The Jinx (2017),Thriller
11994,Mirza Juuliet (2017),Drama
11995,Bioscopewala (2017),Drama
11998,The Brawler (2017),Action|Drama|Sport            
12001,The Rally (2017),Action|Drama|Romance            
12002,A Gentleman (2017),Action|Comedy            
12004,Hind Ka Napak Ko Jawab (2017),Action|Thriller            
12005,Boichek (2017),Drama|Thriller            
12006,Hotel Beautifool (2017),Comedy
12007,127 B (2017),Comedy|Horror            
12009,Call for Fun (2017),Comedy
12010,Hindi Medium (2017),Comedy|Drama            
12011,Office #thebrightesthorrorfilm (2017),Horror
12014,Rahenge Sadaa Gardish Mein Taare (2017),Drama
12015,Shubh Mangal Savdhan (2017),Comedy|Romance            
12016,Sheitaan (2017),Horror
12017,Brij Mohan Amar Rahe (2017),Comedy|Crime|Drama            
12021,Sargoshiyan (2017),Drama
12023,B for Bundelkhand (2017),Drama
12024,Maiya (2017),Family
12028,Newton (2017),Comedy|Drama            
12029,1982 - A Love Marriage (2017),Comedy
12030,Omerta (2017),Action|Biography|Crime            
12031,B.A. Pass 2 (2017),Drama
12034,Maroon (2017),Thriller
12036,Avsar (2017),Drama|Romance            
12037,Walking with the Wind (2017),Drama
12038,Bewajah (2017),Thriller
12039,Simran (2017),Crime|Drama|Thriller            
12040,Firangi (2017),Comedy|Drama            
12043,The Song of Scorpions (2017),Drama
12044,Bhamashah (2017),Drama
12046,Phullu (2017),Comedy|Drama            
12048,Salt Bridge (2017),Drama
12049,Back to Dad (2017),Drama
12050,Shab (2017),Drama|Romance            
12053,Sarkar 3 (2017),Action|Crime|Drama            
12055,Baaraat Company (2017),Comedy|Romance            
12056,A Daughter's Tale PANKH (2017),Drama
12058,Hanuman Da' Damdaar (2017),Animation|Family            
12059,Lagori (2017),Drama|Mystery|Thriller            
12060,Tiger Zinda Hai (2017),Action|Adventure|Thriller            
12061,Krish Trish and Baltiboy: Face Your Fears (2017),Animation
12062,Life Ki Aisi Ki Taisi (2017),Comedy
12065,Beyond the Clouds (2017),Drama|Family            
12067,Running Shaadi (2017),Comedy|Romance            
12068,The Ghazi Attack (2017),Action|Thriller|War            
12069,Phillauri (2017),Comedy|Drama|Fantasy            
12071,The Witch hour: Curse of the ring (2017),Horror
12072,Sameer (2017),Drama
12073,Sabrang (2017),Drama
12074,Aa Gaya Hero (2017),Action
12076,Khamosh Adalat Jaari Hai (2017),Drama
12078,Door Bell (2017),Drama
12083,Sunn Raha Hai Na (2017),Drama|Romance            
12084,J.D. (2017),Drama
12087,Jattu Engineer (2017),Comedy
12088,Golmaal Again (2017),Action|Comedy|Fantasy            
12090,Laali Ki Shaadi Mein Laaddoo Deewana (2017),Comedy|Drama|Musical            
12091,Half Girlfriend (2017),Drama|Romance            
12092,Begum Jaan (2017),Action|Drama|History            
12094,Tera Intezaar (2017),Romance|Thriller            
12096,Le Lotta (2017),Comedy|Drama            
12097,Kadvi Hawa (2017),Drama
12098,Dear Maya (2017),Drama|Romance            
12099,Narayan (2017),Action
12100,Muskurahatein (2017),Romance
12101,Typecaste (2017),Comedy
12102,Fukrey Returns (2017),Comedy
12103,Panchlait (2017),Drama
12104,Union Leader (2017),Drama
12105,Ek Haseena Thi Ek Deewana Tha (2017),Drama
12106,Baaki Itihaas (2017),Drama
12108,Rukh (2017),Drama|Mystery            
12109,Baadshaho (2017),Action|Thriller            
12111,2016 the End (2017),Comedy
12112,Jab Harry Met Sejal (2017),Comedy|Drama|Romance            
12113,Bareilly Ki Barfi (2017),Comedy|Romance            
12114,Ajab Singh Ki Gajab Kahani (2017),Drama
12115,Dil Jo Na Keh Saka (2017),Romance
12116,Let's Talk About 'It' (2017),Horror|Mystery            
12117,Luv Shuv Pyar Vyar (2017),Romance
12118,Kanyadaan (2017),Drama
12119,Maatr (2017),Thriller
12120,Mr. Kabaadi (2017),Comedy
12121,Salaam Zindagi (2017),Drama
12122,Jolly LLB 2 (2017),Comedy|Drama            
12123,Muzaffarnagar 2013 (2017),Drama
12124,Irada (2017),Drama|Mystery|Thriller            
12125,Munna Michael (2017),Action|Drama|Music            
12127,Naam Shabana (2017),Action|Thriller            
12129,Bhoomi (2017),Action|Crime|Drama            
12130,Pirates 1.0 (2017),Thriller
12131,Shaadi Mein Zaroor Aana (2017),Drama|Romance            
12132,Raabta (2017),Action|Drama|Fantasy            
12133,Sweetiee Weds NRI (2017),Comedy|Drama|Romance            
12136,Poster Boys (2017),Comedy
12137,Lucknow Central (2017),Action|Drama|Music            
12139,Kis Kiss Ka Kissa (2017),Drama
12142,Daddy's Daughter (2017),Drama
12143,Turup (Checkmate) (2017),Drama
12144,Chauhar (2017),Drama
12145,Mubarakan (2017),Comedy|Romance            
12148,Kaabil (2017),Action|Crime|Drama            
12152,Bhangover (2017),Comedy
12153,Prakash Electronic (2017),Comedy
12154,The Final Exit (2017),Horror
12158,Famous Pandey (2017),Drama
12160,Adrishya (2017),Drama|Family|Horror            
12162,ISIS: Enemies of Humanity (2017),Action
12163,Online Gurukul (2017),Comedy|Crime|Horror            
12164,Buchcha (2017),Adventure|Drama|Family            
12165,Ramad (2017),Drama|Thriller            
12166,Raag Desh (2017),Action|Drama|History            
12168,Babumoshai Bandookbaaz (2017),Action|Crime|Thriller            
12170,Love and Shukla (2017),Comedy|Drama|Romance            
12171,The Zero Line (2017),Thriller
12172,Woh (2017),Drama|Mystery            
12173,Behen Hogi Teri (2017),Comedy
12174,ISIS (2017),Action
12175,Bhanwarey (2017),Comedy
12176,Kuldip Patwal: I Didn't Do It! (2017),Crime|Drama|Mystery            
12177,Anaarkali of Aarah (2017),Drama
12178,Indu Sarkar (2017),Drama|Thriller            
12181,Mirror Game (2017),Crime|Mystery|Thriller            
12183,Shaadi Abhi Baaki Hai (2017),Drama
12184,GST - Galti Sirf Tumhari (2017),Drama
12186,Bhangarh: The Last Episode (2017),Horror
12187,Junko (2017),Crime
12188,OK Jaanu (2017),Drama|Romance            
12189,Ballavpur Ki Roopkatha (2017),Comedy
12190,Mukkadarpur Ka Majnu (2017),Drama
12191,Raees (2017),Action|Crime|Drama            
12193,Sniff!!! (2017),Adventure|Comedy|Family            
12194,Phir Aaya Satte Pe Satta (2017),Thriller
12195,Tubelight (2017),Drama|War            
12196,The Great Leader (2017),Drama
12198,The Holy Fish (2017),Drama
12199,9 O' Clock (2017),Action
12201,Ribbon (2017),Drama|Family            
12202,Perfect Plan (2017),Drama|Mystery|Thriller            
12203,Jagga Jasoos (2017),Action|Adventure|Comedy            
12204,Jia aur Jia (2017),Drama
12205,Qarib Qarib Single (2017),Comedy|Romance            
12206,Thodi Thodi Si Manmaaniyan (2017),Drama|Romance            
12209,Sallu Ki Shaadi (2017),Romance
12210,Aksar 2 (2017),Crime|Drama|Mystery            
12211,Commando 2 (2017),Action|Adventure|Thriller            
12213,Muavza (2017),Comedy|Drama            
12214,Ram Ratan (2017),Romance
12215,Jihad (2017),Drama
12217,Judwaa 2 (2017),Action|Comedy            
12218,GRADE (2017),Drama
12220,"U, Me Aur Ghar (2017)",Romance
12222,Yeh Hai India (2017),Action|Adventure|Drama            
12223,Viraam (2017),Drama
12224,Bank Chor (2017),Action|Comedy|Crime            
12226,Meri Pyaari Bindu (2017),Comedy|Drama|Romance            
12227,Patel Ki Punjabi Shaadi (2017),Comedy
12230,Veeram (2017),Action|Drama|History            
12232,Days and Nights on Earth (2017),Drama
12237,Julie 2 (2017),Drama|Romance|Thriller            
12239,The Hungry (2017),Drama
12240,Blue Mountains (2017),Drama|Family|Musical            
12241,Chef (2017),Comedy|Drama|Family            
12242,Pinti Ka Sabun (2017),Drama
12243,Ranchi Diaries (2017),Thriller
12244,Ishq Ka Manjan (2017),Comedy|Drama            
12245,Ittefaq (2017),Mystery|Thriller            
12247,Shreelancer (2017),Drama
12249,Horror Night (2017),Horror
12250,Dobaara: See Your Evil (2017),Horror|Mystery            
12252,Bheja Fry 3 (2017),Comedy
12253,Secret Superstar (2017),Drama|Music            
12254,Toilet: A Love Story (2017),Comedy|Drama            
12256,Tikli and Laxmi Bomb (2017),Drama
12260,Poorna (2017),Action|Adventure|Biography            
12264,Love You Family (2017),Drama
12265,Tumhari Sulu (2017),Comedy|Drama            
12266,Raktdhar (2017),Drama
12269,Badrinath Ki Dulhania (2017),Comedy|Drama|Romance            
12270,Gali Guleiyan (2017),Drama|Thriller            
12271,Mridang (2017),Drama
12272,Main Tumhare Bachche ki Maa Banne Waali Hoon (2017),Romance
12273,Guest iin London (2017),Comedy
12278,Bhasmasur (2017),Drama
12281,Flat 211 (2017),Crime|Mystery|Thriller            
12283,Zakir Khan Live (2017),Comedy
12284,The Dream Job (2017),Drama
12286,Inspector Gullu (2018),Action
12287,Hichki (2018),Comedy|Drama            
12289,Kuch Der Aur (2018),Drama
12290,My Birthday Song (2018),Thriller
12294,22 Days (2018),Thriller
12296,3 Storeys (2018),Drama
12297,Animal World (2018),Action|Fantasy|Sci-Fi            
12299,Unmaad (2018),Drama
12300,Haseena (2018),Comedy
12302,Mausam Ikrar Ke Do Pal Pyar Ke (2018),Drama
12304,Rashtraputra (2018),Action|Biography|Drama            
12305,Once Again (2018),Drama|Romance            
12308,Khejdi (2018),Drama
12309,Yeh Kaisa Tigdam (2018),Drama
12312,Shaheed- E- Aazam (2018),Biography
12313,Love Per Square Foot (2018),Comedy|Romance            
12314,Noblemen (2018),Drama
12316,Ek Aasha (2018),Drama
12318,Panchaali (2018),Action
12320,Leera the Soulmate (2018),Sci-Fi
12323,Soni (2018),Crime|Drama            
12325,Lateef to laden (2018),Comedy
12326,Redrum (2018),Thriller
12327,Gaon (2018),Drama
12329,Teen Aur Aadha (2018),Drama
12330,One Night Out (2018),Thriller
12331,Laila Majnu (2018),Drama|Romance            
12332,1921 (2018),Horror|Mystery|Romance            
12336,Manto (2018),Biography|Drama            
12338,Lust Stories (2018),Drama|Romance            
12339,Bhaagte Raho (2018),Comedy
12340,State vs. Malti Mhaske (2018),Crime|Thriller            
12343,Love Will Take Over (2018),Comedy|Drama|Music            
12344,Ashok Vatika (2018),Drama
12346,Tishnagi (2018),Romance|Thriller            
12347,Tukkaa Fitt (2018),Drama
12348,Colour photo (2018),Comedy
12352,Parmanu: The Story of Pokhran (2018),Action|Drama|History            
12353,Halkaa (2018),Drama|Family            
12355,Ek Tha Hero (2018),Drama|Family            
12356,Happy Phirr Bhag Jayegi (2018),Comedy
12357,Nanu Ki Jaanu (2018),Comedy|Drama|Horror            
12358,Mard Ko Dard Nahin Hota (2018),Action|Comedy            
12359,Paltan (2018),Action|Drama|History            
12360,Hate Story IV (2018),Crime|Drama|Thriller            
12362,Andhadhun (2018),Crime|Drama|Music            
12365,Kedarnath (2018),Drama|Romance            
12366,The Dark Side of Life: Mumbai City (2018),Drama
12367,FryDay (2018),Comedy|Drama            
12369,Veerey Ki Wedding (2018),Comedy|Romance            
12370,Dear Molly (2018),Drama
12371,Friends In Law (2018),Comedy
12374,Downup the Exit 796 (2018),Thriller
12375,Bhawani Mandi Tesan (2018),Comedy
12378,Mitron (2018),Comedy
12379,Daas Dev (2018),Drama|Thriller            
12382,Hotel Mumbai (2018),Action|Drama|History            
12383,The Journey of Karma (2018),Drama
12386,Summer Camp (2018),Comedy|Drama            
12387,Har Kisse Ke Hisse: Kaamyaab (2018),Drama
12388,Kuchh Bheege Alfaaz (2018),Romance
12391,Baarish Aur Chowmein (2018),Drama
12394,Yamla Pagla Deewana Phir Se... (2018),Action|Comedy|Drama            
12395,Bhavesh Joshi Superhero (2018),Action|Drama            
12396,Play This (2018),Drama
12397,Kaashi in Search of Ganga (2018),Thriller
12399,Ekkees Tareekh Shubh Muhurat (2018),Drama
12401,Pataakha (2018),Action|Comedy|Drama            
12404,Raid (2018),Action|Crime|Drama            
12405,Hanuman vs. Mahiravana (2018),Animation
12406,The Indian Post Graduate (2018),Drama
12407,Delhi 47 KM (2018),Drama
12408,Yaksh (2018),Thriller
12411,Tumbbad (2018),Drama|Fantasy|Horror            
12412,Bulbul Can Sing (2018),Drama
12415,Saheb Biwi Aur Gangster 3 (2018),Action|Crime|Drama            
12417,Namaste England (2018),Comedy|Drama|Romance            
12418,Sanju (2018),Biography|Comedy|Drama            
12419,Veere Di Wedding (2018),Comedy
12422,Phamous (2018),Comedy|Crime|Drama            
12423,T for Taj Mahal (2018),Drama
12425,Medal (2018),Drama
12426,Aadamkhor (2018),Horror
12427,Namdev Bhau (2018),Adventure
12428,Kaalakaandi (2018),Comedy|Thriller            
12429,Mitti-back to roots (2018),Drama
12430,Pareshaan Parinda (2018),Action|Romance            
12431,Karim Mohammed (2018),Drama
12432,Sui Dhaaga: Made in India (2018),Comedy|Drama            
12434,Love Trainning (2018),Comedy
12436,Krina (2018),Thriller
12437,Ishqeria (2018),Comedy|Romance            
12439,Ishq Tera (2018),Drama|Romance|Thriller            
12440,Evening Shadows (2018),Drama
12441,Page 16 (2018),Horror|Mystery            
12444,Dhadak (2018),Drama|Romance            
12445,Chausar (2018),Drama
12449,Terror Strike (2018),Action
12455,Welcome to New York (2018),Comedy|Drama            
12456,Silvat (2018),Drama|Romance            
12458,Sanjeevani (2018),Drama
12461,Sonu Ke Titu Ki Sweety (2018),Comedy|Romance            
12462,Uri: The Surgical Strike (2018),Action|Drama|War            
12463,Indian Never Again Nirbhaya (2018),Drama
12464,Bhor: Dawn (2018),Drama
12466,Myrah (2018),Drama|Romance            
12467,Nawabzaade (2018),Comedy|Romance            
12468,Angrezi Mein Kehte Hain (2018),Drama|Romance            
12469,Hotel Milan (2018),Comedy|Drama            
12471,Mere Paas Baap Hai (2018),Comedy
12475,Meri Nimmo (2018),Drama
12476,Dobaara (2018),Drama|Romance            
12477,Thugs of Hindostan (2018),Action|Adventure            
12479,When Obama Loved Osama (2018),Comedy
12480,Baaghi 2 (2018),Action|Thriller            
12482,I Am Roshni (2018),Drama|Family|Romance            
12483,Dil Juunglee (2018),Comedy|Romance            
12485,High Jack (2018),Comedy
12487,AA BB KK (2018),Drama
12488,Hey Ram Hamne Gandhi Ko maar Diya (2018),Drama
12491,Nirdosh (2018),Drama|Mystery|Thriller            
12492,Mudda hai Bhookh: The War (2018),Drama
12494,Badhaai Ho (2018),Comedy|Drama            
12495,Megalopolis (2018),Mystery
12496,Raazi (2018),Action|Drama|Thriller            
12498,Life of An Outcast (2018),Drama
12499,Khajoor Pe Atke (2018),Comedy
12500,Ilaaka Kishorganj (2018),Action|Thriller            
12501,Simmba (2018),Action|Comedy|Crime            
12502,Phir Se... (2018),Romance
12503,Dassehra (2018),Action|Thriller            
12505,Hope Aur Hum (2018),Comedy|Drama|Family            
12506,Baazaar (2018),Crime|Drama|Thriller            
12508,Hamara Tiranga (2018),Adventure|Drama|History            
12510,Shaadi Teri Bajayenge Hum Band (2018),Comedy
12512,Teri Bhabhi Hai Pagle (2018),Action|Comedy            
12514,Karwaan (2018),Adventure|Comedy|Drama            
12517,Jhakaas! (2018),Comedy|Drama            
12518,Racket (2018),Drama
12519,Lashtam Pashtam (2018),Drama
12520,Udanchhoo (2018),Comedy
12521,Lupt (2018),Horror|Thriller            
12523,Pad Man (2018),Comedy|Drama            
12524,Husband Material (2018),Comedy|Drama|Romance            
12525,Padmaavat (2018),Drama|History|Romance            
12530,Game Paisa Ladki (2018),Drama
12531,Jaane Kyun De Yaaron (2018),Drama
12532,Lovefucked (2018),Drama|Romance            
12533,Baa Baaa Black Sheep (2018),Action|Comedy|Crime            
12535,Vodka Diaries (2018),Mystery|Thriller            
12537,Kutte Ki Dum (2018),Comedy
12538,Raja Abroadiya (2018),Romance
12539,Maal Road Dilli (2018),Comedy
12540,Kuch Pal Pyar Ke (2018),Drama
12541,Helicopter Eela (2018),Drama
12543,Billu Ustaad (2018),Drama
12544,Bhonsle (2018),Drama
12550,Aasma (2018),Action|Crime|Drama            
12552,Jannat E Milan (2018),Musical
12555,Satyameva Jayate (2018),Action|Crime|Drama            
12556,Toba Tek Singh (2018),Drama|History            
12557,Aiyaary (2018),Action|Drama|Thriller            
12559,PK Lele a Salesman (2018),Comedy|Romance            
12560,Kalichaat (2018),Drama
12562,Paak (2018),Drama
12563,Stree (2018),Comedy|Horror            
12566,Jalebi (2018),Drama|Romance            
12568,Race 3 (2018),Action|Crime|Thriller            
12569,Shohrat the Trap (2018),Thriller
12571,Kashmir Daily (2018),Drama|Thriller            
12572,2 (2018),Action|Sci-Fi            
12573,Win Marathon (2018),Drama|Sport            
12574,Doctor I Love You (2018),Thriller
12575,Bhabhipedia (2018),Comedy|Romance            
12580,Ascharyachakit! (2018),Drama|Romance            
12581,Batti Gul Meter Chalu (2018),Drama
12582,Number Game (2018),Horror|Mystery|Thriller            
12584,Jack & Dil (2018),Comedy|Family            
12586,Bhaiaji Superhit (2018),Action|Comedy|Drama            
12589,102 Not Out (2018),Comedy|Drama            
12591,Note Pe Chot at 8-11 (2018),Comedy
12593,Soorma (2018),Biography|Drama|Sport            
12594,Pakhi (2018),Crime
12596,Rajma Chawal (2018),Comedy|Drama|Family            
12601,Love Sonia (2018),Drama
12604,Jacqueline I Am Coming (2019),Drama
12605,The Last Color (2019),Drama
12606,Bombay Rose (2019),Animation|Drama|Romance            
12608,Seasons Greeting (2019),Drama
12610,A Gift of Love: Sifar (2019),Drama|Romance            
12613,Lihaaf: The Quilt (2019),Drama
12614,3rd EYE (2019),Horror
12618,Pati Patni Aur Woh (2019),Comedy|Romance            
12619,Paharganj (2019),Crime|Drama|Mystery            
12620,War (2019),Action|Thriller            
12621,Jai Chhathi Maa (2019),Family
12622,Nakkash (2019),Drama
12624,Dolly Kitty and Those Twinkling Stars (2019),Comedy|Drama            
12627,Why Cheat India (2019),Crime|Drama            
12630,One Day: Justice Delivered (2019),Action|Crime|Thriller            
12631,Line of Descent (2019),Crime|Drama            
12633,De De Pyaar De (2019),Comedy|Drama|Romance            
12634,Yeh Suhaagraat Impossible (2019),Comedy
12636,Used (2019),Drama|Thriller            
12637,Shuruaat Ka Twist (2019),Drama
12638,My Angel My Teacher (2019),Drama
12639,Sharma Ji Ki Lag Gayi (2019),Comedy
12644,Life Mein Time Nahi Hai Kisi Ko (2019),Comedy|Drama            
12645,Kissebaaz (2019),Action|Comedy|Crime            
12647,Facebook wala pyaar (2019),Drama|Romance            
12649,S.P. Chauhan (2019),Drama
12650,Dombivli Return (2019),Drama|Thriller            
12652,Odd Couple (2019),Drama
12654,The Great Indian Escape (2019),Adventure|Biography|Drama            
12656,Student of the Year 2 (2019),Action|Comedy|Drama            
12658,Cypher (2019),Biography|Family            
12660,Saand Ki Aankh (2019),Biography|Drama            
12662,Mardaani 2 (2019),Action|Crime|Drama            
12663,Tennis Buddies (2019),Drama
12664,Khamiyaza (2019),Action|Drama            
12665,Super 30 (2019),Biography|Drama            
12666,Officer Arjun Singh IPS (2019),Action|Drama            
12667,PM Narendra Modi (2019),Biography|Drama            
12670,Little Baby (2019),Family
12672,Jabariya Jodi (2019),Action|Comedy|Drama            
12673,Gully Boy (2019),Drama|Music|Romance            
12675,Priya: The Charming Girl of India (2019),Romance
12677,Satellite Shankar (2019),Action|Drama            
12679,Kasaai (2019),Drama
12682,Chippa (2019),Drama
12683,Gone Kesh (2019),Comedy|Drama            
12685,Kanpuriye (2019),Drama
12688,Article 15 (2019),Crime|Drama|Mystery            
12689,Sonchiriya (2019),Action|Crime|Drama            
12690,Bitter Chestnut (2019),Drama
12691,Make in India (2019),Drama
12694,Devil (Maupassant's Le Diable) (2019),Drama
12696,Chai Coffee (2019),Drama|Romance            
12700,The Tashkent Files (2019),Drama|Mystery|Thriller            
12701,Panipat (2019),Action|Drama|History            
12706,Tarpan: The Salvation (2019),Drama
12707,Upeksha (2019),Family
12708,Jhootha Kahin Ka (2019),Comedy
